Date,Country,Value
2022-09-11,Sri Lanka ,4.8193
2022-09-11,Egypt ,3.5667
2022-09-11,Botswana ,0.4274
2022-09-11,Cameroon ,0
2022-09-11,Malaysia ,3.0534
2022-09-11,Spain ,2.8833
2022-09-11,Thailand ,2.329
2022-09-11,Suriname ,4.5455
2022-09-11,Guatemala ,0
2022-09-11,Israel ,7.4792
2022-09-11,Ivory Coast ,0
2022-09-11,Peru ,0.4065
2022-09-11,Qatar ,7.6923
2022-09-11,Hungary ,14.876
2022-09-11,Jordan ,2.3952
2022-09-11,Syria ,16.2939
2022-09-11,Bulgaria ,14.658
2022-09-11,Fiji ,1.9231
2022-09-11,Guyana ,2.381
2022-09-11,Mongolia ,5
2022-09-11,Lithuania ,24.9663
2022-09-11,Nepal ,1.5267
2022-09-11,United Arab Emirates ,4.5369
2022-09-11,Romania ,18.8414
2022-09-11,Iraq ,5.1429
2022-09-11,Finland ,13.8889
2022-09-11,Belgium ,5.8496
2022-09-11,Taiwan ,2.6569
2022-09-11,Madagascar ,0
2022-09-11,Georgia ,9.0909
2022-09-11,Tunisia ,2.8037
2022-09-11,Iran ,11.1628
2022-09-11,Austria ,2.3927
2022-09-11,Ecuador ,0
2022-09-11,Liberia ,0
2022-09-11,Malta ,7.9545
2022-09-11,New Zealand ,4.3716
2022-09-11,Chile ,0.813
2022-09-11,Guam ,0
2022-09-11,Kyrgyzstan ,22.3881
2022-09-11,Venezuela ,2.1359
2022-09-11,South Korea ,4.8496
2022-09-11,Morocco ,6.1983
2022-09-11,Nicaragua ,0
2022-09-11,United Kingdom ,6.8785
2022-09-11,Yemen ,0
2022-09-11,Turkey ,4.6382
2022-09-11,Nigeria ,2.2461
2022-09-12,Belize ,0
2022-09-12,Netherlands ,1.466
2022-09-12,Laos ,0
2022-09-12,Afghanistan ,10.3175
2022-09-12,India ,2.5592
2022-09-12,Niger ,0
2022-09-12,Poland ,17.7104
2022-09-12,Lesotho ,0
2022-09-12,Djibouti ,0
2022-09-12,Honduras ,1.0256
2022-09-12,Kazakhstan ,12.9032
2022-09-12,Rwanda ,21.4286
2022-09-12,Kosovo ,20
2022-09-12,Portugal ,9.4039
2022-09-12,Japan ,3.4152
2022-09-12,United States ,4.2945
2022-09-12,Sweden ,5.6266
2022-09-12,Dominican Republic ,3.3149
2022-09-12,Singapore ,5.4404
2022-09-12,Russia ,19.0414
2022-09-12,Congo ,0
2022-09-12,Guinea ,6.5574
2022-09-12,Oman ,6.8493
2022-09-12,Philippines ,4.6366
2022-09-12,Gabon ,0
2022-09-12,Norway ,14.3426
2022-09-12,Ukraine ,71.0541
2022-09-12,Armenia ,8.5478
2022-09-12,Bangladesh ,3.1549
2022-09-12,Paraguay ,0.4149
2022-09-12,Iceland ,4.6414
2022-09-12,Tanzania ,0
2022-09-12,Brazil ,2.4641
2022-09-12,Denmark ,5.5679
2022-09-12,Burkina Faso ,3.5714
2022-09-12,El Salvador ,0
2022-09-12,Belarus ,30.6024
2022-09-12,Saudi Arabia ,3.4328
2022-09-12,Somalia ,12.5
2022-09-12,Tajikistan ,11.7647
2022-09-12,Serbia ,9.5958
2022-09-12,France ,6.9866
2022-09-12,Jamaica ,4.5045
2022-09-12,Indonesia ,2.1673
2022-09-12,Swaziland ,0
2022-09-12,Cuba ,7.0312
2022-09-12,Argentina ,2.1706
2022-09-12,North Korea ,14.2857
2022-09-12,Moldova ,34.9138
2022-09-12,South Sudan ,0
2022-09-12,Bolivia ,2.7933
2022-09-12,Kenya ,6.8627
2022-09-12,Costa Rica ,0
2022-09-12,Croatia ,11.3462
2022-09-12,Australia ,3.4523
2022-09-12,Estonia ,11.8252
2022-09-12,Comoros ,0
2022-09-12,Azerbaijan ,12.3077
2022-09-12,Mexico ,1.5529
2022-09-12,Mayotte ,0
2022-09-12,Germany ,8.9124
2022-09-12,Sudan ,0
2022-09-12,Ireland ,4.5494
2022-09-12,Luxembourg ,11.3636
2022-09-12,Malawi ,0
2022-09-12,Turkmenistan ,5.8824
2022-09-12,Greece ,10.1022
2022-09-12,Cape Verde ,0
2022-09-12,Namibia ,0
2022-09-12,Ghana ,5.9501
2022-09-12,Myanmar ,14.5455
2022-09-12,Italy ,2.9747
2022-09-12,Kuwait ,6.0773
2022-09-12,Colombia ,1.711
2022-09-12,Pakistan ,4.3028
2022-09-12,Benin ,0
2022-09-12,Czech Republic ,11.4884
2022-09-12,Uzbekistan ,3.8961
2022-09-12,Monaco ,18.4615
2022-09-12,Montenegro ,14.9254
2022-09-12,Sierra Leone ,15.1515
2022-09-12,China ,4.7477
2022-09-12,Democratic Republic of the Congo ,4.2553
2022-09-12,Zambia ,0
2022-09-12,Panama ,2.7682
2022-09-12,Uganda ,1.3158
2022-09-12,Cambodia ,5.5901
2022-09-12,Hong Kong ,4.0724
2022-09-12,Senegal ,0.6369
2022-09-12,Macedonia ,16.5854
2022-09-12,Vietnam ,0.0994
2022-09-12,Mali ,5.1213
2022-09-12,Switzerland ,8.0949
2022-09-12,Haiti ,0
2022-09-12,Mozambique ,14.2857
2022-09-12,Algeria ,3.5242
2022-09-12,Latvia ,23.741
2022-09-12,Chad ,0
2022-09-12,Slovenia ,7.5
2022-09-12,Bahrain ,3.5433
2022-09-12,Burundi ,0
2022-09-12,Albania ,8.6681
2022-09-12,Mauritius ,1.4019
2022-09-12,Slovak Republic ,14.8041
2022-09-12,Cyprus ,5.3356
2022-09-12,Central African Republic ,10
2022-09-12,Libya ,13.1868
2022-09-12,Angola ,0
2022-09-12,Lebanon ,5.6373
2022-09-12,Canada ,3.7992
2022-09-12,Eritrea ,0
2022-09-12,Bosnia-Herzegovina ,10.0604
2022-09-12,Ethiopia ,3.6364
2022-09-12,South Africa ,2.5526
2022-09-12,Brunei ,7.3171
2022-09-12,,5.4054
2022-09-12,Uruguay ,2
2022-09-12,Zimbabwe ,7.2
2022-09-12,Mauritania ,0
2022-09-12,Sri Lanka ,2.8169
2022-09-12,Egypt ,4.3516
2022-09-12,Botswana ,0
2022-09-12,Cameroon ,0
2022-09-12,Malaysia ,4.7569
2022-09-12,Spain ,3.1795
2022-09-12,Thailand ,2.3891
2022-09-12,Suriname ,8.5714
2022-09-12,Guatemala ,1.8519
2022-09-12,Israel ,7.9703
2022-09-12,Ivory Coast ,0.9804
2022-09-12,Peru ,0.5195
2022-09-12,Qatar ,8.8285
2022-09-12,Hungary ,13.6411
2022-09-12,Jordan ,2.3936
2022-09-12,Syria ,14.6944
2022-09-12,Bulgaria ,11.9924
2022-09-12,Fiji ,2.2989
2022-09-12,Guyana ,3.5714
2022-09-12,Mongolia ,6.0606
2022-09-12,Lithuania ,23.0147
2022-09-12,Nepal ,2.9126
2022-09-12,United Arab Emirates ,5.7292
2022-09-12,Romania ,15.4837
2022-09-12,Iraq ,5.2209
2022-09-12,Finland ,15.568
2022-09-12,Belgium ,6.3898
2022-09-12,Taiwan ,3.1587
2022-09-12,Madagascar ,0
2022-09-12,Georgia ,15
2022-09-12,Tunisia ,3.2864
2022-09-12,Iran ,11.5385
2022-09-12,Austria ,5.0909
2022-09-12,Ecuador ,2.1053
2022-09-12,Liberia ,6.25
2022-09-12,Malta ,8.9888
2022-09-12,New Zealand ,4.1667
2022-09-12,Chile ,0.9195
2022-09-12,Guam ,0
2022-09-12,Kyrgyzstan ,7.9365
2022-09-12,Venezuela ,2.9797
2022-09-12,South Korea ,4.3564
2022-09-12,Morocco ,6.6667
2022-09-12,Nicaragua ,0
2022-09-12,United Kingdom ,4.8335
2022-09-12,Yemen ,0
2022-09-12,Turkey ,5.097
2022-09-12,Nigeria ,2.746
2022-09-13,Belize ,0
2022-09-13,Netherlands ,1.6696
2022-09-13,Laos ,0
2022-09-13,Afghanistan ,10
2022-09-13,India ,2.5535
2022-09-13,Niger ,0
2022-09-13,Poland ,16.8018
2022-09-13,Lesotho ,0
2022-09-13,Djibouti ,0
2022-09-13,Honduras ,1.8433
2022-09-13,Kazakhstan ,9.0909
2022-09-13,Rwanda ,8.6957
2022-09-13,Kosovo ,0
2022-09-13,Portugal ,9.0449
2022-09-13,Japan ,2.9933
2022-09-13,United States ,3.7625
2022-09-13,Sweden ,7.8755
2022-09-13,Dominican Republic ,1.3857
2022-09-13,Singapore ,4.8101
2022-09-13,Russia ,19.1743
2022-09-13,Congo ,0
2022-09-13,Guinea ,0
2022-09-13,Oman ,7.2289
2022-09-13,Philippines ,4.6433
2022-09-13,Gabon ,0
2022-09-13,Norway ,14.3116
2022-09-13,Ukraine ,70.828
2022-09-13,Armenia ,7.0922
2022-09-13,Bangladesh ,3.3672
2022-09-13,Paraguay ,1.9737
2022-09-13,Iceland ,5.6122
2022-09-13,Tanzania ,0
2022-09-13,Brazil ,2.279
2022-09-13,Denmark ,8.9362
2022-09-13,Burkina Faso ,0
2022-09-13,El Salvador ,0
2022-09-13,Belarus ,29.6512
2022-09-13,Saudi Arabia ,4.5103
2022-09-13,Somalia ,0
2022-09-13,Tajikistan ,3.4483
2022-09-13,Serbia ,7.4367
2022-09-13,France ,5.8931
2022-09-13,Jamaica ,7
2022-09-13,Indonesia ,1.7093
2022-09-13,Swaziland ,0
2022-09-13,Cuba ,4.2169
2022-09-13,Argentina ,1.6193
2022-09-13,North Korea ,0
2022-09-13,Moldova ,30.6452
2022-09-13,South Sudan ,0
2022-09-13,Bolivia ,1.559
2022-09-13,Kenya ,6.2963
2022-09-13,Costa Rica ,0
2022-09-13,Croatia ,12.2321
2022-09-13,Australia ,3.1142
2022-09-13,Estonia ,13.3005
2022-09-13,Comoros ,0
2022-09-13,Azerbaijan ,10.568
2022-09-13,Mexico ,1.5992
2022-09-13,Mayotte ,0
2022-09-13,Germany ,8.9944
2022-09-13,Sudan ,0
2022-09-13,Ireland ,4.941
2022-09-13,Luxembourg ,6.3197
2022-09-13,Malawi ,3.8961
2022-09-13,Turkmenistan ,0
2022-09-13,Greece ,8.6304
2022-09-13,Cape Verde ,0
2022-09-13,Namibia ,0
2022-09-13,Ghana ,6.3248
2022-09-13,Myanmar ,12
2022-09-13,Italy ,2.9217
2022-09-13,Kuwait ,5.1151
2022-09-13,Colombia ,1.7603
2022-09-13,Pakistan ,4.8502
2022-09-13,Benin ,0
2022-09-13,Czech Republic ,8.8255
2022-09-13,Uzbekistan ,13.5593
2022-09-13,Monaco ,14.0625
2022-09-13,Montenegro ,13.8889
2022-09-13,Sierra Leone ,14.5833
2022-09-13,China ,3.8242
2022-09-13,Democratic Republic of the Congo ,6.6667
2022-09-13,Zambia ,0
2022-09-13,Panama ,1.4006
2022-09-13,Uganda ,3.8462
2022-09-13,Cambodia ,4.3062
2022-09-13,Hong Kong ,5.1522
2022-09-13,Senegal ,0.5714
2022-09-13,Macedonia ,10.4784
2022-09-13,Vietnam ,0.0906
2022-09-13,Mali ,4.7619
2022-09-13,Switzerland ,7.1873
2022-09-13,Haiti ,0
2022-09-13,Mozambique ,18.1818
2022-09-13,Algeria ,3.0534
2022-09-13,Latvia ,27.9605
2022-09-13,Chad ,0
2022-09-13,Slovenia ,5.6723
2022-09-13,Bahrain ,3.4335
2022-09-13,Burundi ,0
2022-09-13,Albania ,8.4189
2022-09-13,Mauritius ,2.4631
2022-09-13,Slovak Republic ,18.2573
2022-09-13,Cyprus ,5.7087
2022-09-13,Central African Republic ,9.0909
2022-09-13,Libya ,9.5745
2022-09-13,Angola ,0
2022-09-13,Lebanon ,5.6689
2022-09-13,Canada ,3.6288
2022-09-13,Eritrea ,0
2022-09-13,Bosnia-Herzegovina ,10.6884
2022-09-13,Ethiopia ,3.2258
2022-09-13,South Africa ,3.6336
2022-09-13,Brunei ,0
2022-09-13,,2.9412
2022-09-13,Uruguay ,1.99
2022-09-13,Zimbabwe ,7.8014
2022-09-13,Mauritania ,0
2022-09-13,Sri Lanka ,0
2022-09-13,Egypt ,4.311
2022-09-13,Botswana ,0
2022-09-13,Cameroon ,9.0909
2022-09-13,Malaysia ,3.9572
2022-09-13,Spain ,3.4861
2022-09-13,Thailand ,3.0743
2022-09-13,Suriname ,0
2022-09-13,Guatemala ,0
2022-09-13,Israel ,7.3796
2022-09-13,Ivory Coast ,1.2658
2022-09-13,Peru ,0.3795
2022-09-13,Qatar ,9.2504
2022-09-13,Hungary ,13.4122
2022-09-13,Jordan ,2.071
2022-09-13,Syria ,18.8304
2022-09-13,Bulgaria ,11.0597
2022-09-13,Fiji ,2.5974
2022-09-13,Guyana ,2.7778
2022-09-13,Mongolia ,5.3254
2022-09-13,Lithuania ,23.4194
2022-09-13,Nepal ,1.5873
2022-09-13,United Arab Emirates ,3.9801
2022-09-13,Romania ,15.5097
2022-09-13,Iraq ,5.8296
2022-09-13,Finland ,13.3923
2022-09-13,Belgium ,4.6189
2022-09-13,Taiwan ,3.6051
2022-09-13,Madagascar ,18.75
2022-09-13,Georgia ,4.1667
2022-09-13,Tunisia ,2.2222
2022-09-13,Iran ,10.7492
2022-09-13,Austria ,4.7977
2022-09-13,Ecuador ,0
2022-09-13,Liberia ,0
2022-09-13,Malta ,9.5238
2022-09-13,New Zealand ,3.5162
2022-09-13,Chile ,0.9259
2022-09-13,Guam ,2.1739
2022-09-13,Kyrgyzstan ,6.8376
2022-09-13,Venezuela ,4.9554
2022-09-13,South Korea ,3.6019
2022-09-13,Morocco ,4.2373
2022-09-13,Nicaragua ,0
2022-09-13,United Kingdom ,5.1586
2022-09-13,Yemen ,0
2022-09-13,Turkey ,3.9428
2022-09-13,Nigeria ,2.3509
2022-09-14,Belize ,0
2022-09-14,Netherlands ,1.9562
2022-09-14,Laos ,0
2022-09-14,Afghanistan ,6.1069
2022-09-14,India ,2.6272
2022-09-14,Niger ,0
2022-09-14,Poland ,14.878
2022-09-14,Lesotho ,0
2022-09-14,Djibouti ,0
2022-09-14,Honduras ,1.4019
2022-09-14,Kazakhstan ,15.3605
2022-09-14,Rwanda ,7.1429
2022-09-14,Kosovo ,0
2022-09-14,Portugal ,12.0245
2022-09-14,Japan ,2.4542
2022-09-14,United States ,3.5907
2022-09-14,Sweden ,11.39
2022-09-14,Dominican Republic ,2.8571
2022-09-14,Singapore ,5.2486
2022-09-14,Russia ,18.9452
2022-09-14,Congo ,0
2022-09-14,Guinea ,3.1579
2022-09-14,Oman ,2.5316
2022-09-14,Philippines ,3.7415
2022-09-14,Gabon ,0
2022-09-14,Norway ,10.6343
2022-09-14,Ukraine ,70.0914
2022-09-14,Armenia ,6.8484
2022-09-14,Bangladesh ,4.6524
2022-09-14,Paraguay ,0.9772
2022-09-14,Iceland ,4.2017
2022-09-14,Tanzania ,0
2022-09-14,Brazil ,2.5746
2022-09-14,Denmark ,11.2469
2022-09-14,Burkina Faso ,2.3256
2022-09-14,El Salvador ,3.7037
2022-09-14,Belarus ,31.3152
2022-09-14,Saudi Arabia ,3.929
2022-09-14,Somalia ,0
2022-09-14,Tajikistan ,3.2258
2022-09-14,Serbia ,9.0983
2022-09-14,France ,7.8738
2022-09-14,Jamaica ,4.2373
2022-09-14,Indonesia ,1.5678
2022-09-14,Swaziland ,0
2022-09-14,Cuba ,1.9108
2022-09-14,Argentina ,1.7119
2022-09-14,North Korea ,7.4074
2022-09-14,Moldova ,33.617
2022-09-14,South Sudan ,0
2022-09-14,Bolivia ,3.4121
2022-09-14,Kenya ,4.1451
2022-09-14,Costa Rica ,0
2022-09-14,Croatia ,11.7424
2022-09-14,Australia ,4.0469
2022-09-14,Estonia ,13.9303
2022-09-14,Comoros ,12.5
2022-09-14,Azerbaijan ,8.777
2022-09-14,Mexico ,1.1257
2022-09-14,Mayotte ,0
2022-09-14,Germany ,9.187
2022-09-14,Sudan ,5.2632
2022-09-14,Ireland ,5.146
2022-09-14,Luxembourg ,12.8289
2022-09-14,Malawi ,1.3333
2022-09-14,Turkmenistan ,33.3333
2022-09-14,Greece ,11.178
2022-09-14,Cape Verde ,50
2022-09-14,Namibia ,0
2022-09-14,Ghana ,6.1538
2022-09-14,Myanmar ,15
2022-09-14,Italy ,3.1821
2022-09-14,Kuwait ,9.6203
2022-09-14,Colombia ,1.4991
2022-09-14,Pakistan ,4.2945
2022-09-14,Benin ,0
2022-09-14,Czech Republic ,9.0164
2022-09-14,Uzbekistan ,12.1622
2022-09-14,Monaco ,22.807
2022-09-14,Montenegro ,11.2676
2022-09-14,Sierra Leone ,6.25
2022-09-14,China ,3.2418
2022-09-14,Democratic Republic of the Congo ,8
2022-09-14,Zambia ,18.1818
2022-09-14,Panama ,2.0649
2022-09-14,Uganda ,2.9412
2022-09-14,Cambodia ,4.4118
2022-09-14,Hong Kong ,5.1765
2022-09-14,Senegal ,3.125
2022-09-14,Macedonia ,15.8607
2022-09-14,Vietnam ,0.1665
2022-09-14,Mali ,2.9557
2022-09-14,Switzerland ,7.4689
2022-09-14,Haiti ,0
2022-09-14,Mozambique ,7.6923
2022-09-14,Algeria ,2.0161
2022-09-14,Latvia ,28.0303
2022-09-14,Chad ,0
2022-09-14,Slovenia ,6.4378
2022-09-14,Bahrain ,2.2901
2022-09-14,Burundi ,0
2022-09-14,Albania ,13.4
2022-09-14,Mauritius ,1.3825
2022-09-14,Slovak Republic ,15.1603
2022-09-14,Cyprus ,10.3647
2022-09-14,Central African Republic ,11.5385
2022-09-14,Libya ,15.9091
2022-09-14,Angola ,0
2022-09-14,Lebanon ,7.6142
2022-09-14,Canada ,3.6702
2022-09-14,Eritrea ,0
2022-09-14,Bosnia-Herzegovina ,9.9819
2022-09-14,Ethiopia ,5.5556
2022-09-14,South Africa ,3.4125
2022-09-14,Brunei ,13.1579
2022-09-14,,9.6774
2022-09-14,Uruguay ,2.3256
2022-09-14,Zimbabwe ,3.7975
2022-09-14,Mauritania ,0
2022-09-14,Sri Lanka ,3.3113
2022-09-14,Egypt ,3.8082
2022-09-14,Botswana ,0
2022-09-14,Cameroon ,2.9412
2022-09-14,Malaysia ,4.4898
2022-09-14,Spain ,4.3167
2022-09-14,Thailand ,2.2277
2022-09-14,Suriname ,0
2022-09-14,Guatemala ,1.7391
2022-09-14,Israel ,7.5764
2022-09-14,Ivory Coast ,0
2022-09-14,Peru ,0
2022-09-14,Qatar ,7.6428
2022-09-14,Hungary ,13.9676
2022-09-14,Jordan ,3.4783
2022-09-14,Syria ,14.6108
2022-09-14,Bulgaria ,15.268
2022-09-14,Fiji ,4.2857
2022-09-14,Guyana ,2.7778
2022-09-14,Mongolia ,4.4693
2022-09-14,Lithuania ,24.7638
2022-09-14,Nepal ,0.6024
2022-09-14,United Arab Emirates ,5.5046
2022-09-14,Romania ,15.1314
2022-09-14,Iraq ,2.7933
2022-09-14,Finland ,14.1904
2022-09-14,Belgium ,5.2717
2022-09-14,Taiwan ,3.8591
2022-09-14,Madagascar ,5
2022-09-14,Georgia ,19.2982
2022-09-14,Tunisia ,3.7915
2022-09-14,Iran ,10.2564
2022-09-14,Austria ,6.3559
2022-09-14,Ecuador ,2.6144
2022-09-14,Liberia ,5.2632
2022-09-14,Malta ,10.6667
2022-09-14,New Zealand ,2.0101
2022-09-14,Chile ,1.26
2022-09-14,Guam ,0
2022-09-14,Kyrgyzstan ,4.4118
2022-09-14,Venezuela ,3.8863
2022-09-14,South Korea ,3.6807
2022-09-14,Morocco ,7.4627
2022-09-14,Nicaragua ,0
2022-09-14,United Kingdom ,4.9954
2022-09-14,Yemen ,0
2022-09-14,Turkey ,5.2898
2022-09-14,Nigeria ,2.9156
2022-09-15,Belize ,4.1667
2022-09-15,Netherlands ,2.1297
2022-09-15,Laos ,0
2022-09-15,Afghanistan ,14.3791
2022-09-15,India ,3.8229
2022-09-15,Niger ,22.2222
2022-09-15,Poland ,14.17
2022-09-15,Lesotho ,0
2022-09-15,Djibouti ,0
2022-09-15,Honduras ,2.9557
2022-09-15,Kazakhstan ,12.6482
2022-09-15,Rwanda ,0
2022-09-15,Kosovo ,0
2022-09-15,Portugal ,9.8
2022-09-15,Japan ,3.4229
2022-09-15,United States ,3.7873
2022-09-15,Sweden ,7.6225
2022-09-15,Dominican Republic ,1.9272
2022-09-15,Singapore ,7.8947
2022-09-15,Russia ,19.4625
2022-09-15,Congo ,6.6667
2022-09-15,Guinea ,5.9406
2022-09-15,Oman ,5.2632
2022-09-15,Philippines ,5.1903
2022-09-15,Gabon ,8.3333
2022-09-15,Norway ,16.2521
2022-09-15,Ukraine ,70.2723
2022-09-15,Armenia ,7.3153
2022-09-15,Bangladesh ,4.0886
2022-09-15,Paraguay ,0.7273
2022-09-15,Iceland ,4.3651
2022-09-15,Tanzania ,0
2022-09-15,Brazil ,3.1275
2022-09-15,Denmark ,6.9328
2022-09-15,Burkina Faso ,3.0303
2022-09-15,El Salvador ,7.6923
2022-09-15,Belarus ,28.9157
2022-09-15,Saudi Arabia ,5.791
2022-09-15,Somalia ,4.1667
2022-09-15,Tajikistan ,0
2022-09-15,Serbia ,10.947
2022-09-15,France ,7.2523
2022-09-15,Jamaica ,6.7308
2022-09-15,Indonesia ,2.4649
2022-09-15,Swaziland ,0
2022-09-15,Cuba ,2.9762
2022-09-15,Argentina ,1.1726
2022-09-15,North Korea ,27.7778
2022-09-15,Moldova ,31.9149
2022-09-15,South Sudan ,0
2022-09-15,Bolivia ,2.1951
2022-09-15,Kenya ,9.4262
2022-09-15,Costa Rica ,0
2022-09-15,Croatia ,11.5996
2022-09-15,Australia ,4.4456
2022-09-15,Estonia ,10.9626
2022-09-15,Comoros ,0
2022-09-15,Azerbaijan ,12.3944
2022-09-15,Mexico ,1.1171
2022-09-15,Mayotte ,0
2022-09-15,Germany ,8.9719
2022-09-15,Sudan ,0
2022-09-15,Ireland ,4.2509
2022-09-15,Luxembourg ,13.6719
2022-09-15,Malawi ,3.0928
2022-09-15,Turkmenistan ,0
2022-09-15,Greece ,11.8584
2022-09-15,Cape Verde ,20
2022-09-15,Namibia ,0
2022-09-15,Ghana ,7.4157
2022-09-15,Myanmar ,14
2022-09-15,Italy ,3.2984
2022-09-15,Kuwait ,7.124
2022-09-15,Colombia ,1.9281
2022-09-15,Pakistan ,6.089
2022-09-15,Benin ,0
2022-09-15,Czech Republic ,14.8865
2022-09-15,Uzbekistan ,10.8696
2022-09-15,Monaco ,14.5455
2022-09-15,Montenegro ,9.6774
2022-09-15,Sierra Leone ,14.8148
2022-09-15,China ,4.078
2022-09-15,Democratic Republic of the Congo ,4.2553
2022-09-15,Zambia ,0
2022-09-15,Panama ,1.8868
2022-09-15,Uganda ,2.9412
2022-09-15,Cambodia ,3.125
2022-09-15,Hong Kong ,5.292
2022-09-15,Senegal ,3.2787
2022-09-15,Macedonia ,14.3791
2022-09-15,Vietnam ,0.1361
2022-09-15,Mali ,11.3565
2022-09-15,Switzerland ,9.0345
2022-09-15,Haiti ,0
2022-09-15,Mozambique ,0
2022-09-15,Algeria ,3.3175
2022-09-15,Latvia ,27.0186
2022-09-15,Chad ,0
2022-09-15,Slovenia ,4.1758
2022-09-15,Bahrain ,2.9703
2022-09-15,Burundi ,0
2022-09-15,Albania ,8.5158
2022-09-15,Mauritius ,2.2831
2022-09-15,Slovak Republic ,19.8397
2022-09-15,Cyprus ,10.5263
2022-09-15,Central African Republic ,25
2022-09-15,Libya ,11.3924
2022-09-15,Angola ,0
2022-09-15,Lebanon ,9.116
2022-09-15,Canada ,4.5079
2022-09-15,Eritrea ,0
2022-09-15,Bosnia-Herzegovina ,10.8772
2022-09-15,Ethiopia ,0
2022-09-15,South Africa ,3.9711
2022-09-15,Brunei ,4.5455
2022-09-15,,2.8571
2022-09-15,Uruguay ,0.5682
2022-09-15,Zimbabwe ,5.1613
2022-09-15,Mauritania ,0
2022-09-15,Sri Lanka ,3.1847
2022-09-15,Egypt ,4.7291
2022-09-15,Botswana ,0
2022-09-15,Cameroon ,0
2022-09-15,Malaysia ,5.3728
2022-09-15,Spain ,3.8919
2022-09-15,Thailand ,2.7331
2022-09-15,Suriname ,0
2022-09-15,Guatemala ,1.7699
2022-09-15,Israel ,8.2273
2022-09-15,Ivory Coast ,2.8846
2022-09-15,Peru ,0.8621
2022-09-15,Qatar ,7.4275
2022-09-15,Hungary ,12.3858
2022-09-15,Jordan ,4.1801
2022-09-15,Syria ,15.6208
2022-09-15,Bulgaria ,12.7651
2022-09-15,Fiji ,0
2022-09-15,Guyana ,4.878
2022-09-15,Mongolia ,6.1728
2022-09-15,Lithuania ,27.8237
2022-09-15,Nepal ,1.7544
2022-09-15,United Arab Emirates ,4.4957
2022-09-15,Romania ,15.575
2022-09-15,Iraq ,6.5421
2022-09-15,Finland ,14.5885
2022-09-15,Belgium ,8.0032
2022-09-15,Taiwan ,3.8407
2022-09-15,Madagascar ,0
2022-09-15,Georgia ,19.3548
2022-09-15,Tunisia ,7.0175
2022-09-15,Iran ,11.4187
2022-09-15,Austria ,5.1282
2022-09-15,Ecuador ,0
2022-09-15,Liberia ,0
2022-09-15,Malta ,8.642
2022-09-15,New Zealand ,3.0598
2022-09-15,Chile ,1.3095
2022-09-15,Guam ,0
2022-09-15,Kyrgyzstan ,5.4475
2022-09-15,Venezuela ,3.9847
2022-09-15,South Korea ,3.6602
2022-09-15,Morocco ,4.5213
2022-09-15,Nicaragua ,0
2022-09-15,United Kingdom ,4.5611
2022-09-15,Yemen ,0
2022-09-15,Turkey ,5.9764
2022-09-15,Nigeria ,3.51
2022-09-16,Belize ,0
2022-09-16,Netherlands ,1.3453
2022-09-16,Laos ,0
2022-09-16,Afghanistan ,15
2022-09-16,India ,4.6135
2022-09-16,Niger ,0
2022-09-16,Poland ,17.3611
2022-09-16,Lesotho ,0
2022-09-16,Djibouti ,0
2022-09-16,Honduras ,2.3256
2022-09-16,Kazakhstan ,14.3345
2022-09-16,Rwanda ,28.5714
2022-09-16,Kosovo ,0
2022-09-16,Portugal ,9.8689
2022-09-16,Japan ,2.719
2022-09-16,United States ,4.0589
2022-09-16,Sweden ,8.6694
2022-09-16,Dominican Republic ,3.0227
2022-09-16,Singapore ,8.169
2022-09-16,Russia ,20.0192
2022-09-16,Congo ,0
2022-09-16,Guinea ,3
2022-09-16,Oman ,12.5
2022-09-16,Philippines ,4.799
2022-09-16,Gabon ,0
2022-09-16,Norway ,10.2694
2022-09-16,Ukraine ,70.7067
2022-09-16,Armenia ,5.625
2022-09-16,Bangladesh ,6.6414
2022-09-16,Paraguay ,2.0833
2022-09-16,Iceland ,3.9841
2022-09-16,Tanzania ,0
2022-09-16,Brazil ,2.9421
2022-09-16,Denmark ,4.6512
2022-09-16,Burkina Faso ,6.0606
2022-09-16,El Salvador ,0
2022-09-16,Belarus ,28.9738
2022-09-16,Saudi Arabia ,4.6763
2022-09-16,Somalia ,0
2022-09-16,Tajikistan ,13.7931
2022-09-16,Serbia ,10.221
2022-09-16,France ,7.4079
2022-09-16,Jamaica ,3.2
2022-09-16,Indonesia ,2.6725
2022-09-16,Swaziland ,0
2022-09-16,Cuba ,4
2022-09-16,Argentina ,1.4999
2022-09-16,North Korea ,10
2022-09-16,Moldova ,32.4675
2022-09-16,South Sudan ,0
2022-09-16,Bolivia ,4.3814
2022-09-16,Kenya ,9.8361
2022-09-16,Costa Rica ,0
2022-09-16,Croatia ,10.3641
2022-09-16,Australia ,3.8393
2022-09-16,Estonia ,15.1961
2022-09-16,Comoros ,20
2022-09-16,Azerbaijan ,16.8776
2022-09-16,Mexico ,2.0782
2022-09-16,Mayotte ,0
2022-09-16,Germany ,8.0825
2022-09-16,Sudan ,4.5455
2022-09-16,Ireland ,4.8835
2022-09-16,Luxembourg ,14.8936
2022-09-16,Malawi ,2.6667
2022-09-16,Turkmenistan ,5.8824
2022-09-16,Greece ,12.2249
2022-09-16,Cape Verde ,0
2022-09-16,Namibia ,0
2022-09-16,Ghana ,5.8704
2022-09-16,Myanmar ,10
2022-09-16,Italy ,2.2383
2022-09-16,Kuwait ,12.973
